Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_sg2_full_test.pt
        24, 22, 18, 24, 19,  8, 18, 21, 23,  4,  4,  6]) ('Putting something into something', 'Covering something with something', 'Showing that something is empty', 'Lifting something with something on it', 'Showing something to the camera', 'Pushing something so that it falls off the table', 'Squeezing something', 'Putting something into something', 'Lifting something with something on it', 'Covering something with something', 'Pouring something into something', 'Opening something', 'Folding something', 'Pushing something so that it falls off the table', 'Putting something similar to other things that are already on the table', 'Covering something with something', 'Showing that something is empty', 'Pouring something into something', 'Putting something on a surface', 'Something falling like a feather or paper', 'Folding something', 'Something falling like a rock', 'Putting something on a surface', 'Lifting something with something on it', 'Lifting something with something on it', 'Folding something', 'Something falling like a feather or paper', 'Showing something to the camera', 'Taking one of many similar things on the table', 'Something falling like a rock', 'Moving something and something closer to each other', 'Folding something', 'Showing something to the camera', 'Pouring something into something', 'Pushing something so that it falls off the table', 'Something falling like a feather or paper', 'Lifting something with something on it', 'Moving something and something closer to each other', 'Pouring something into something', 'Lifting something with something on it', 'Pushing something so that it falls off the table', 'Opening something', 'Pouring something into something', 'Pushing something so that it slightly moves', 'Showing something to the camera', 'Something falling like a feather or paper', 'Something falling like a feather or paper', 'Taking one of many similar things on the table')
144614: 0.00824963922361921
65448: 0.5346209653359324
156112: 0.5979944327369244
123758: 0.7909973262953091
91948: 0.0015871236435116773
10037: 0.13824066902847676
129824: 0.2136798265834603
121328: 0.09299474005395159
4943: 0.35446251996601774
79967: 0.2775093610104591
186266: 0.0276568781878197
29554: 0.6127732494909459
153427: 0.23340240595923623
125413: 0.0025250197417960862
156782: 0.015212334211290396
166247: 0.1111902894623995
166326: 0.8653176396142603
128300: 0.6355683949254782
14426: 0.03481987699036626
165442: 0.5666211552019718
31654: 0.5696179064371559
1780: 0.3713665582763497
112347: 0.27458982728980885
188681: 0.029769317180847854
75719: 0.8001333572114336
3506: 0.31857543237590524
55259: 0.9966743036638945
37195: 7.023559011332114e-05
145109: 0.8420792550415925
140315: 0.021148135780829413
59338: 0.1416172103639255
133223: 0.6186728687872115
56496: 3.6034897007652944e-05
96898: 0.002352257858994733
28353: 3.188268007647821e-05
180944: 0.9995162540581077
169346: 0.8269187769996452
94171: 0.09970815462273919
5182: 0.00017935228400917103
108781: 4.7699898641728744e-05
14195: 0.32291477721341266
12301: 0.00020708002842087514
170558: 0.013857490517231952
211881: 0.001282625541033866
173351: 0.002160056016780788
204955: 0.11333992653251812
136827: 0.04159972038579429
149435: 0.770764226453305
('204551', '124256', '175926', '159992', '181866', '70598', '193751', '29861', '165093', '80488', '129064', '131621', '80963', '4946', '121692', '68397', '215794', '157845', '78066', '25058', '104855', '91758', '68421', '28718', '153776', '48203', '151323', '217892', '85124', '164504', '166476', '214308', '210400', '186388', '157520', '171871', '95730', '86955', '59218', '210183', '47297', '120787', '144261', '209867', '214697', '72734', '62430', '180698') tensor([24, 20,  6,  4, 14, 17, 20, 17,  4,  4, 14, 21,  8, 14, 18, 23, 18, 18,
         8, 23,  8, 18, 14, 23, 10, 21, 23, 24, 23, 21, 19, 10,  4, 14, 24, 14,
        23, 22, 10, 18, 21,  4, 19, 19, 22, 21, 22, 22]) ('Lifting something with something on it', 'Showing that something is empty', 'Taking one of many similar things on the table', 'Something falling like a feather or paper', 'Putting something on a surface', 'Folding something', 'Showing that something is empty', 'Folding something', 'Something falling like a feather or paper', 'Something falling like a feather or paper', 'Putting something on a surface', 'Pushing something so that it slightly moves', 'Opening something', 'Putting something on a surface', 'Pouring something into something', 'Showing something to the camera', 'Pouring something into something', 'Pouring something into something', 'Opening something', 'Showing something to the camera', 'Opening something', 'Pouring something into something', 'Putting something on a surface', 'Showing something to the camera', 'Something falling like a rock', 'Pushing something so that it slightly moves', 'Showing something to the camera', 'Lifting something with something on it', 'Showing something to the camera', 'Pushing something so that it slightly moves', 'Pushing something so that it falls off the table', 'Something falling like a rock', 'Something falling like a feather or paper', 'Putting something on a surface', 'Lifting something with something on it', 'Putting something on a surface', 'Showing something to the camera', 'Moving something and something closer to each other', 'Something falling like a rock', 'Pouring something into something', 'Pushing something so that it slightly moves', 'Something falling like a feather or paper', 'Pushing something so that it falls off the table', 'Pushing something so that it falls off the table', 'Moving something and something closer to each other', 'Pushing something so that it slightly moves', 'Moving something and something closer to each other', 'Moving something and something closer to each other')
204551: 0.6420135294696766
124256: 0.24782902579641952
175926: 0.6210356217445068
159992: 0.2963558740930239
181866: 0.05124105891058406
70598: 0.014942685101498987
193751: 0.030134691401655367
29861: 0.6603960069742921
165093: 0.08465782111670705
80488: 0.9207420609891415
129064: 0.046696733192355566
131621: 7.261869583530256e-05
80963: 0.001133329946410494
4946: 0.019295550673767536
121692: 3.305066807257617e-05
68397: 0.0006613617851157572
215794: 0.002876714453570628
157845: 0.12299232826944007
78066: 0.028761517105454742
25058: 0.014235505565650897
104855: 0.0038662369072462177
91758: 0.16978477490510357
68421: 0.0234864221094071
28718: 0.5364623144257195
153776: 0.0008450717323285062
48203: 0.02430338695645773
151323: 0.4164211591693885
217892: 0.22305670376628683
85124: 0.05148749814425457
164504: 0.03735815923661434
166476: 0.3372530323748322
214308: 0.10652568741352297
210400: 0.7411397255491465
186388: 0.0268306790441315
157520: 3.110818060385914e-08
171871: 0.09365021913449567
95730: 0.45363093190708526
86955: 0.2525596098419456
59218: 0.3640292868076358
210183: 0.26710076317566944
47297: 0.015615458681136118
120787: 0.7226289681420894
144261: 0.14658306679379507
209867: 0.00018516039615867896
214697: 0.18051958679260593
72734: 0.0006325099975263981
62430: 0.06572513426343818
180698: 0.6969053071368663
('4026', '36868', '64099', '192232', '114795', '39505', '149797', '116747', '48465', '45429', '145090', '183973', '42367', '69126', '75125', '52775', '205873', '115644', '190527', '56553', '168990', '62225', '153507', '186952', '184917', '134946', '141757', '170749', '96676', '127755', '194192', '205758', '44551', '90056', '155132', '55232', '164740', '62941', '37797', '167549') tensor([23, 23, 19, 21, 23, 23, 19, 10, 24, 22, 24, 10, 21, 23, 24, 22, 21, 23,
        19, 22, 22, 19, 19, 22, 22, 22, 22, 21, 21, 22, 22, 21, 22, 22, 22, 21,
        22, 21, 22, 21]) ('Showing something to the camera', 'Showing something to the camera', 'Pushing something so that it falls off the table', 'Pushing something so that it slightly moves', 'Showing something to the camera', 'Showing something to the camera', 'Pushing something so that it falls off the table', 'Something falling like a rock', 'Lifting something with something on it', 'Moving something and something closer to each other', 'Lifting something with something on it', 'Something falling like a rock', 'Pushing something so that it slightly moves', 'Showing something to the camera', 'Lifting something with something on it', 'Moving something and something closer to each other', 'Pushing something so that it slightly moves', 'Showing something to the camera', 'Pushing something so that it falls off the table', 'Moving something and something closer to each other', 'Moving something and something closer to each other', 'Pushing something so that it falls off the table', 'Pushing something so that it falls off the table', 'Moving something and something closer to each other', 'Moving something and something closer to each other', 'Moving something and something closer to each other', 'Moving something and something closer to each other', 'Pushing something so that it slightly moves', 'Pushing something so that it slightly moves', 'Moving something and something closer to each other', 'Moving something and something closer to each other', 'Pushing something so that it slightly moves', 'Moving something and something closer to each other', 'Moving something and something closer to each other', 'Moving something and something closer to each other', 'Pushing something so that it slightly moves', 'Moving something and something closer to each other', 'Pushing something so that it slightly moves', 'Moving something and something closer to each other', 'Pushing something so that it slightly moves')
4026: 0.017336267277912043
36868: 0.037221619246608384
64099: 0.012197322330063542
192232: 0.0005465545481976559
114795: 0.6016830797291703
39505: 0.002771531868312138
149797: 0.6584488366558219
116747: 0.015088860060790363
48465: 0.817894488028666
45429: 0.6555468550793648
145090: 0.0446093030217678
183973: 0.018225546498001677
42367: 7.193439682251501e-05
69126: 0.002141951157824451
75125: 0.09794057963146474
52775: 0.011235532704517937
205873: 0.0004061206666003958
115644: 0.0025820176120276983
190527: 0.009653066336483107
56553: 0.3806424643696573
168990: 0.01773869484873103
62225: 0.016566416312940646
153507: 0.0039739677728505285
186952: 0.9184503253925413
184917: 0.30848456932267254
134946: 0.06474806635539299
141757: 0.031053437676519025
170749: 0.003017591421628163
96676: 0.02466242688474929
127755: 0.6038327516432673
194192: 0.8669948551248581
205758: 9.790783142293868e-05
44551: 0.3250114916734219
90056: 0.6867363710332484
155132: 0.9245113466311068
55232: 5.538334603296641e-05
164740: 0.0397146848988541
62941: 1.0191015423766083e-05
37797: 0.2704863362157539
167549: 0.02846264672192933
Finished: cm_16, ins, most_first, sthsthv2, r50l, sg2, #Step=128
Average: 0.251702134481664
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_sg2_full_test.pt
Use 4 GPUs!
139242: 0.07532652526319339
208136: 0.0006890829546568611
77933: 0.8387393519891876
60678: 0.0012791674081595872
125118: 0.5203774325493669
133738: 0.011862750798303345
104179: 0.00016519079697996375
141930: 0.7880941642359076
58849: 0.09563736190298044
9116: 2.1832337318450357e-05
18518: 0.35534512923885586
208019: 0.003119921541059334
59701: 0.6251113332253126
160867: 0.0018126328916391833
120824: 0.7195761734142812
19680: 0.21161939496321366
206826: 0.03361869202503254
79321: 0.0006730545949587274
89328: 0.5373709978133583
117570: 0.050794606801830344
170391: 0.05197602035034521
70174: 0.4938566566675218
182726: 0.29429288167608725
215032: 0.3459369423505336
52914: 0.0003686942490084555
130003: 0.00045260712884033
62316: 0.8444958910254172
118582: 0.7813770534385863
75836: 0.00030378924496621273
31938: 0.8164578897356538
13332: 0.23462579978129647
25472: 0.036009796444864434
87638: 6.019177956375493e-05
148093: 0.8948539169659628
201342: 0.06896798583873394
113500: 0.5524233488775341
121337: 0.6684622761929669
199113: 0.26294253539101764
67174: 0.40428522543990975
63822: 4.217975996784196e-06
88299: 0.07973304072020859
47054: 7.253068910539895e-05
113521: 0.903173332583697
61572: 0.0040142827266780035
49072: 0.04670651030884898
185945: 0.1421774448075452
186837: 0.38366264602127587
12229: 3.546006766086407e-05
2417: 0.08744315339162512
23262: 0.0009028049305169067
89019: 0.8423091758882038
87604: 0.8940768818279139
32140: 0.47009572220821383
34102: 0.07244671031841997
12384: 4.1940416553911144e-05
43126: 0.3155715111166151
99563: 0.780432242797815
209593: 0.9206516209678515
131967: 5.448779398564696e-05
60661: 0.0055698050209365135
108981: 0.4357192757368864
23892: 0.022396948542538916
216042: 0.4750562231000064
131932: 9.417909176256956e-05
33321: 0.015513561916570495
123713: 0.14084647127282324
106189: 0.6393319961751142
161541: 0.7941648957455792
41066: 0.019204828314379085
143962: 0.0505641635679126
211702: 0.2729678132560016
69496: 0.0369562524200262
120137: 0.2830911312662394
146838: 0.7116422326758416
139484: 0.0007244193847026914
80618: 0.24668008225825133
171217: 0.036632037758831615
194058: 0.000979319436437004
89503: 0.09670974106209115
28135: 0.0011444268038052208
17011: 2.623850027916319e-06
216098: 0.01846149366928529
10928: 0.007171891531008612
200339: 0.2781931344700045
166206: 3.03554477515261e-05
33257: 0.43315902505082704
133827: 0.5288171731312278
142266: 0.5887591153395282
149237: 0.6614207822271965
172312: 0.6850081112616632
133644: 0.09998286766905956
104742: 0.059958420234437426
40297: 0.005585982738177009
200020: 0.4683990579328748
100087: 0.5166050138794063
43819: 0.0061231798266147
77468: 0.000400489185905184
13147: 0.09417136222027978
88931: 0.0010342875698929888
152557: 0.07164862355585377
32811: 0.03122806224126437
19952: 0.0055065286972836025
173875: 0.6190320900641382
60672: 0.06906051166316196
53345: 0.03889593989850937
75123: 0.8331657118079189
64506: 0.4092076393023334
190624: 0.6076964259557371
76109: 0.0005666243505331181
52261: 0.00030781252759006644
179142: 0.017311251904260416
184118: 0.8926408904512755
4820: 0.784378166906663
111036: 0.5796715166184367
106612: 0.7978881498613394
174184: 0.9224234816754499
24705: 0.27217062595935104
6036: 0.008937581746319617
144159: 0.4579554457591257
135962: 0.7851098944348219
22001: 0.601029427343974
182789: 0.35516319505879645
8542: 0.03381361623178236
120231: 0.006435854038844752
120106: 0.8055142889638773
150146: 0.016032128538445323
35052: 0.008536587155951736
215270: 0.3801287340409605
210804: 0.8626096609668596
114154: 0.0626194130026991
144885: 0.15571987758537517
26495: 0.0007008762884357367
12679: 0.6851140299358325
136579: 0.531291181654323
166038: 0.22721606093889854
120224: 0.016367955295050862
117478: 0.3851203908635794
2645: 0.7145688525165679
102701: 0.47693307819583997
65522: 0.2671508548615021
104759: 0.01104963004447207
185472: 0.12490296352663999
52343: 0.38006299113937947
63061: 0.0008060994467484761
69266: 0.0010303510340852408
15065: 0.038596383505819176
164385: 0.6199021906706079
214198: 0.17882285714888557
141825: 0.045002971839629424
79237: 0.26686306007215743
98360: 0.019128969036072835
190983: 0.16066669799090863
215561: 0.03833819753270548
112088: 0.002531113911633326
185634: 0.4232342548146395
105526: 0.32926656595134673
142963: 0.008530675323868309
99639: 0.009428527173239803
170439: 0.0002490153362106895
104561: 0.04677797286390261
36308: 0.01837962934179821
205405: 0.22296115686111337
46363: 0.00016253210616667957
25859: 0.8348757057824514
136695: 0.01365560199603566
106474: 0.5242862703414896
67433: 0.5809123414512669
40719: 0.7482451199462048
133807: 0.40084445930340173
72232: 0.7146095908348642
199158: 0.0019412504219680493
18154: 0.00022482498863141132
139430: 0.3830201052597427
12055: 0.31729789214978155
150588: 0.2799065534820784
166796: 0.03824750619864403
16836: 0.3956068066636138
91959: 1.1196099510074652e-05
74732: 0.0021871352338216354
92505: 0.0001207264681060416
85694: 0.1315437203444958
42068: 0.41894063063909925
74665: 0.6912872192586103
138967: 0.051136314615911616
215853: 0.176825955481263
174854: 0.0020397121152093967
125224: 0.15017275791051965
79045: 0.03278074681175269
91210: 0.05044128206989548
145719: 1.4242887083011678e-05
146631: 0.332410134729091
63163: 0.000896483400684156
202581: 0.7247545226229548
33079: 0.07654749663197435
162835: 0.5216385738446689
45213: 4.4115692677676455e-06
893: 0.006461261098264726
101217: 0.00030048574605512357
68709: 0.0016133049716822044
160220: 0.39480583941576697
193490: 0.34696960089469947
206028: 0.00020307373311438388
171527: 0.48630061619359566
95431: 0.0008739551097517451
95949: 0.006527028005222313
220461: 0.2845708389902749
200057: 0.721314562960454
97085: 0.6426654121982384
47610: 0.526655081862998
181793: 0.027056226840892705
123709: 0.04692494381426521
73565: 0.4243984298129565
151270: 0.038849822471320294
129592: 0.0423819999642388
128494: 0.4524559249543927
145958: 0.007642848439260774
164659: 0.0020906330185823663
198342: 0.015499399403704928
24023: 0.0034591080742565616
5532: 0.004207635588477671
191418: 0.0005669439225393369
207874: 0.025794351161462004
190482: 0.6806141192503219
47613: 7.499854530392674e-05
142506: 4.7477483404140264e-05
111318: 0.2280538208831596
114264: 0.00012983204528183023
192597: 0.7545092089721723
78062: 0.12466310604629882
132708: 0.21378917165448286
112723: 0.03612056162063482
206077: 0.014793576717216012
214021: 0.17278703271677254
67692: 0.06481738659539543
176333: 0.26424711446014304
9373: 0.5588291815470816
128081: 0.020211787519765795
8444: 0.0007395503013616356
160198: 0.22087261774464562
33525: 0.19095967816227954
187807: 0.414084421235815
24441: 0.15235965291608553
198481: 0.9852964004967362
98916: 0.05553158281716186
114265: 0.6781819038236964
10768: 0.0003158574997799979
174741: 5.373163928545921e-05
115530: 0.7881411399137406
172284: 0.560125648709599
162876: 0.0748885687863945
8445: 0.06601777150779498
110043: 0.036226704249841646
1694: 0.3951845601145507
54977: 0.20512482913493146
178202: 0.08875718520364406
95108: 0.8355177560729317
212969: 0.2578097562120295
135196: 0.1284128233269186
141975: 0.21228786523610665
17202: 0.003736437145922089
148848: 2.842995564641959e-05
2060: 0.3686218089796647
188919: 0.06270120354020037
22357: 0.3247252159100956
64089: 0.522115866663792
68883: 0.8083653838827587
179063: 0.042254479053781324
214793: 0.8799150583470502
631: 0.331935565751347
131466: 0.9240762728732079
185267: 0.02193312016379423
67512: 0.03151912895032183
64031: 0.08428818372087542
101323: 0.2546834625883534
139224: 0.6904991607591455
206775: 0.049635145780712264
55758: 0.49909697461882596
178806: 0.13756133580928065
38951: 0.031375953062024564
111220: 0.23844500231987617
47357: 0.029348087117946342
139250: 0.1780163181077832
177197: 0.002633284701005323
175664: 0.8093300006267551
33679: 0.15000811373465694
6357: 0.0023319531756840206
205364: 0.5953384635174909
199597: 0.7371842629610754
195930: 0.14453366696721925
27300: 0.008112671621820555
13187: 0.2750998367261559
111324: 0.7463949772910151
128292: 0.0006277300793104956
171019: 0.017786209903260547
41263: 7.808790282037847e-05
116055: 0.0010820800901854
185504: 0.0518118580216651
204813: 0.0064904702757360155
113076: 0.1793358008846397
108618: 0.0024779726090535803
33231: 0.6695169356094084
214974: 0.8354274613227872
110371: 0.048426152921644317
118694: 0.45738691114257257
4949: 0.6324423864399019
148805: 0.00402239053162276
86201: 0.9864261206239462
16369: 0.17487761484471775
85207: 0.09022284244831313
59063: 0.003406444014771637
108589: 0.6258358047287462
140464: 0.00025810423798589
63757: 0.00015562473105923402
126522: 0.13215466499329054
103941: 0.0011902277276932445
202780: 3.834822609491417e-05
42455: 0.04688053648462508
11747: 0.48832153502469244
130929: 0.31286788632048645
94196: 0.1264065596729429
62715: 6.447081533855271e-06
151963: 0.3632292986393826
47092: 0.0002580553455828749
188772: 0.00012059995626466369
143509: 0.005685549676393009
142966: 0.687741562207651
196208: 0.007098614345569104
32036: 0.2004943461611779
83546: 0.19739698647329196
163062: 0.7583651165632321
102714: 0.011905426262618618
209669: 0.29528226099589605
3160: 0.9941028696484864
219137: 0.03946757157333636
192999: 0.0032048569515872594
189956: 0.9106049131745922
214386: 0.00039619750149449826
181779: 0.94147968265659
80543: 0.0003210942733891109
142613: 0.00789374594111436
16243: 0.026676043091214297
158456: 0.00030069467798954364
39615: 0.6730112095807943
143141: 0.8760143710674129
76070: 0.2781120900810695
55254: 0.034071080233519346
213844: 0.05265277940998203
15422: 0.9976402607280761
108505: 0.11848050486440373
150230: 0.03219768832059344
51847: 0.030351526013094876
37985: 0.09668407873989626
65595: 0.7669364013687971
1027: 0.0021668495618087716
5880: 0.014023655526145706
142521: 0.11436576574319446
146053: 0.27735376396426403
193859: 0.04824009982462485
39506: 0.08740984451035026
1425: 0.07566007060785296
116233: 0.2521425609707149
89783: 0.014843947082129993
166887: 0.8044294782550268
152367: 0.7318006738928489
163353: 0.36535144004314457
207003: 0.2687904099877869
5690: 0.6397213466875584
27809: 0.200591378816398
6010: 0.1540909715406542
108987: 0.2503982469571602
135839: 0.7338467755585225
8318: 0.0030064481235498874
31255: 0.9298198816502729
78843: 0.7273146049273922
205927: 0.4384149177454324
180173: 0.5011915636868938
156041: 0.5766808994953863
110857: 7.885008015226166e-05
219973: 0.010597356701839367
5903: 0.02887128604177555
189608: 0.24606459530079727
92150: 0.2624050057155931
39793: 0.02952529749833488
172789: 0.3151595750505972
89166: 0.6621076840815476
114672: 0.21407805528299495
26625: 0.016148780388593624
102091: 0.4090823404914259
103776: 0.31898654008293514
134471: 0.7782494126727215
110477: 0.002546553062371726
151631: 0.0061407116194089895
127957: 0.24946466823484315
190947: 0.7067333945682722
148396: 0.01786114841158934
26002: 0.8631566760266461
198536: 0.002032480306287887
53648: 0.0012983137943766154
184038: 0.00032204454787221337
173361: 0.003714156398466173
63680: 0.24914068925468058
32897: 0.0507309359725506
22286: 0.0009246954784458694
91162: 3.4536316095068464e-05
70771: 0.018640877101663386
191175: 2.456386065574634e-05
54357: 0.6163142756050943
101585: 0.5998031733468352
202198: 0.4898913283355446
48204: 0.003985260907445609
135321: 0.05119296433524356
25192: 0.01595882383739422
178515: 2.7343885797420642e-05
132074: 0.9954071163665503
76426: 0.008264048253591949
136491: 0.6343336197605822
170213: 0.0013713894042552965
166599: 0.030391962088584745
127611: 0.004743701269489975
206857: 0.9987223106436431
192169: 0.2521543556029239
200689: 0.002586363478897624
152453: 0.0007608118102702399
100646: 0.7796044232467639
63548: 5.133536243068226e-06
119171: 0.1280081130422137
101335: 0.3353544186936953
101885: 0.04530757523917295
123574: 0.0045122878533933874
120180: 0.1377271960137918
54100: 0.000747245371276295
109978: 2.4487677492938037e-05
17491: 0.7676265241714456
113132: 0.34057983043731355
46296: 0.09780411306577985
26004: 0.11015096622531928
161551: 0.0022150232341164866
92938: 0.0010443700140454482
64934: 0.12361212844314554
21639: 0.12601577716831258
78475: 0.10942519686039986
108951: 0.02222137334160834
119055: 0.26229012282685504
44412: 0.7912355950081054
202336: 2.5138044950176464e-05
48861: 0.0014471283525834266
169306: 0.0008400256516734594
64726: 0.15515993127501737
165103: 0.7551311296389702
65914: 0.020062819404914833
86235: 0.00860232277754136
114147: 0.0238565986009438
184963: 0.00018970788858367998
81572: 0.8066170310279804
98700: 0.4972053174804447
26724: 0.0002699044650444904
2137: 0.0015808891417341542
35908: 0.36591283842062694
45726: 0.03838763446667359
151326: 0.4260777647141367
67800: 0.29964017841820123
113305: 0.4801053948644878
15941: 0.5247787274399105
115924: 0.03588173700864594
3003: 0.12943841568933412
131120: 4.092608941794196e-05
139497: 0.8389291171042714
167308: 0.44244755789720747
210275: 0.8607729002935074
20943: 0.13790175496347423
135982: 0.38479566098203577
11360: 0.5179786860931577
216434: 0.42146859517333723
57704: 0.09226235239006236
98035: 0.0010707963491971562
149505: 0.0015143423251378074
112080: 0.43497368078123344
75918: 0.2934153419293424
156566: 0.00867382321285426
208322: 0.09399491944825265
157810: 0.4294217558485798
198617: 0.05187620912495772
109239: 0.00864968646039832
135785: 0.4730084200340744
387: 0.21501792538355602
205794: 0.2083259459306177
114030: 0.04240919029126111
36585: 0.5773728122003376
198804: 0.45236145444101705
161450: 0.16362758548082146
4270: 0.2670451812152237
54595: 0.5796288344501077
87900: 0.001958944963121212
213902: 0.003515901686913764
208891: 0.09661814214780692
214847: 0.46510408005358417
126013: 0.08193641187972389
19766: 0.0003000169392382984
211776: 0.1323483953675746
215515: 0.7514856508911851
136901: 0.033475466272447324
131012: 0.05661758828299668
21979: 0.0009580488391235705
43636: 0.004779509664041726
168639: 0.022300660999063915
147947: 0.0005215006094339003
64823: 0.41221049008773036
102853: 0.015855858576550474
64910: 0.35022305160191536
71433: 0.02391039290621355
84145: 0.39105045675731087
174205: 0.7695005553682677
122269: 0.0008023463602017944
181337: 0.0009689494100198481
122018: 0.4792318361110302
130900: 0.24233621347704892
174056: 0.11169729511629356
14314: 0.16211736659140463
161938: 0.040665517559022035
157723: 0.021146838551239
79521: 0.8600568868127993
76782: 0.0006724991321083174
28803: 0.00460356387914207
107092: 0.0003119678740404197
115694: 0.7255108272362918
102120: 0.6535713677932549
9668: 4.54946243917953e-05
28005: 0.517335324693704
2970: 0.00027851523157218505
206935: 0.003299512362616497
69952: 0.6984951749853341
160396: 0.34091838877088776
80240: 0.002471427838529383
9254: 0.03966854579246423
156862: 6.41114309677393e-05
126799: 0.0014599428197219488
98251: 0.6861598341633908
90413: 0.053004129276415846
127410: 0.00800255802934978
32472: 0.008293369342730728
93316: 0.007120820303309294
31139: 0.6483737005996036
34688: 0.09015864363371215
182466: 0.5269106225564988
206480: 0.020632337980007173
109488: 0.0005651423888357598
206039: 0.09093325423498896
154208: 0.014549630929705959
136037: 0.09134473368956528
42148: 0.10921691650900556
107976: 0.026164059930053885
19088: 0.0052220396963780225
56440: 0.20298548185942167
62609: 0.07501126115112733
88011: 0.04527833670476866
8233: 0.8907137735890674
145547: 0.2037309640099214
131243: 0.845441250726708
213998: 0.0016803472625533111
209962: 0.5153570561116638
70366: 0.08224071114831855
216476: 0.004714878794944255
621: 0.6221537516030367
3043: 0.7769977580279024
90590: 0.03627397482066527
216515: 0.008774934656685218
81964: 0.6100335535263904
154473: 0.005527983140726916
209868: 0.05009462278394494
161387: 0.8883321993928348
15069: 0.02063183865560525
30116: 0.3174004923496341
61086: 0.0038734812316523204
74711: 0.22250715609652616
197927: 0.6477215439956581
82480: 0.8710992140639124
175539: 0.00034927994926192696
190654: 0.1651768896818563
46199: 0.8701471767853945
104293: 0.031038258877266856
15037: 0.01035752294093989
40642: 0.009353135741264396
219692: 0.03031937141437524
133571: 2.6476616979853596e-05
72239: 0.006130048604606947
15646: 0.0043841163353773305
138354: 6.281297044399836e-06
183275: 0.12523043566034175
184282: 0.6364073622677893
102318: 0.0030268495889666275
44822: 0.7445237193711014
21912: 0.026020693704891795
194603: 0.8666001439661912
113764: 0.14256703928283476
79414: 0.009857656180253471
211101: 0.051711906745265795
156528: 0.493056960868401
193535: 0.7166359411467734
13823: 0.10691816814095745
68496: 0.0125380755491733
25701: 0.009228649912834896
80510: 0.015423261471595822
37956: 5.950984208755866e-05
192357: 0.09787331088201967
32312: 0.17683418223643665
73312: 0.45620332597195556
133366: 0.4430512231774628
94262: 0.00017980685750018655
169820: 0.0023559816753220275
118021: 0.199926750217986
82433: 0.0077488276289727764
30636: 0.00044054495736675636
33816: 4.490649745315933e-06
14747: 0.31083625789412994
96214: 0.0002660404834049501
133202: 0.013229781395583756
172967: 0.03342108737719496
133777: 0.0001824868100068766
144230: 0.7958100675706945
219091: 0.0058620968523985795
65987: 0.7911063363690797
139431: 0.16514568110631347
105671: 0.11255793250516455
73115: 0.3393846693278135
56568: 0.4670811133522683
154513: 6.8934767831922395e-06
22348: 0.011869479048591813
220644: 0.4163673173866483
14898: 0.8700007213423478
137786: 0.020028225374813968
195811: 0.11772889790904628
77709: 0.00722378332977236
16429: 0.6355026574028446
109224: 0.2054968836066312
153031: 0.20025205696583726
74717: 0.0011410440054772097
46326: 0.0029806320377395723
10108: 0.005931166351098582
103665: 0.5230184592136027
113093: 0.7959732681047171
214483: 0.00028956280808445367
179463: 0.2751417591881804
115323: 0.9421268077546063
218178: 0.7676522256785336
144486: 0.936944056533024
114099: 0.8256816995703957
211484: 0.17843572358665227
117770: 0.945139172019184
219866: 0.3909558397872164
136583: 0.05270127050502538
91152: 0.408746216211215
72127: 0.10419241630478737
87330: 0.0010488669608482715
163401: 2.2903618678793425e-05
129246: 0.39417005152813545
70330: 0.738654374997549
99362: 0.028076519846621295
201763: 0.5074712420421986
180544: 0.3656793575212305
174303: 0.49762860628788985
23234: 0.5746356631573235
154348: 0.08682305215599634
169687: 0.007644720378563119
21859: 0.2679123971590105
124127: 0.0006481689946190583
104101: 0.012835356838717837
69096: 0.4642125351343216
23209: 0.30936810986850105
175751: 0.549697128212074
67666: 0.003640066060755842
34480: 0.002613848334602875
18022: 0.20167487293057917
34190: 0.061539897317981485
197983: 0.1808064343002176
83014: 0.02392470073692099
217361: 0.41527139474078467
63033: 0.013609223589723496
217275: 0.2088976310603119
94488: 0.10339845784783996
138482: 0.8109201747967589
151981: 0.029134122625175535
50271: 0.20414607605403795
154023: 0.01456090900971213
15156: 0.016381768958507625
4441: 0.005938607367685977
62548: 0.169789277276152
11164: 0.3293992106082442
107584: 0.33540034596690305
71742: 0.0002793532216402439
442: 0.5674604383061888
182807: 0.0015926728388879485
180728: 0.0003842535796377833
7168: 0.10944253186695718
121865: 0.015190404090520637
153700: 0.4432015531640445
203910: 0.029374334316640938
93623: 0.0016863637639961127
30725: 0.5327394817556286
18846: 0.014197981254386427
5207: 0.20504651466035284
19993: 0.07680752867571528
83822: 0.22474287301422224
26164: 0.00019472773215414851
154372: 0.025167967647041434
56648: 0.17618921793948383
45340: 0.3801910506153945
115880: 0.5078793299328481
145254: 0.008862577500325486
22759: 0.013804683396459794
190342: 0.9573609572835267
85534: 0.003626628663816689
127667: 0.08334071125611651
195911: 0.5611220600796358
190267: 0.002386254848693453
202258: 0.13651876313979905
76365: 0.37946621840842454
55373: 5.568243467772571e-05
55733: 0.3293044584617949
37952: 0.01882865141717055
99490: 0.0013921956305047722
207898: 0.0007205378151091679
189156: 0.1920945943097832
158643: 0.10188733224324104
33400: 0.016077626409372492
110861: 0.9194238153265122
168741: 0.011964711353996904
137162: 0.8410865378946933
27026: 0.7453696176819449
126202: 0.3293493948246422
159740: 0.0007119369469173187
190860: 0.037685320090531604
113048: 0.12593091037706472
